ID;KODE;JUDUL_KOMPETENSI;JUDUL_EN;DESKRIPSI;STATUS;DIRKOM_ID;ID
403;MEK-EE-SBE-02;Enjiniring Gardu Induk;Substation Engineering;Pengetahuan dan keterampilan untuk merancang peralatan Gardu Induk (AIS, HIS, GIS) termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, review desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;403
404;MEK-EE-STE-03;Enjiniring SCADA dan Telekomunikasi;SCADA & Telecommunication Engineering;Pengetahuan dan keterampilan untuk merancang sistem SCADA dan Telekomunikasi termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;404
405;MEK-EE-ESA-04;Enjiniring Analisis Sistem Kelistrikan;Electrical System Analysis Engineering;Pengetahuan dan keterampilan untuk membuat, mengembangkan, menganalisis dan mengevaluasi model sistem tenaga listrik dan menghitung aliran daya, arus hubung singkat, mengevaluasi stabilitas sistem tenaga listrik dalam implementasi pengembangan suatu sistem kelistrikan sesuai prosedur dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;405
406;MEK-EE-PPE-05;Enjiniring Listrik Pembangkit;Power Plant Engineering;Pengetahuan dan keterampilan untuk merancang Sistem Kelistrikan Pembangkit termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;406
407;MEK-EE-DSE-06;Enjiniring Distribusi;Distribution Engineering;Pengetahuan dan keterampilan untuk merancang jaringan distribusi termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;407
408;MEK-EE-IEC-07;Enjiniring Instrumentasi dan Kontrol Pembangkit;Instrumentation Engineering and Power Plant Control;Pengetahuan dan keterampilan untuk merancang sistem Instrumentasi dan Kontrol Pembangkit dan Plant lainnya, termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;408
409;MEK-EE-NRE-08;Enjiniring Listrik Energi Baru dan Terbarukan (ENR);New and Renewable Energy Electrical Engineering;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan enjiniring elektrikal untuk energi baru dan terbarukan antara lain sistem kelistrikan untuk pembangkit tenaga surya, angin, gelombang laut, sistem hybrid, pembangkit intermitten, inverter, baterei dsb, termasuk membuat dan mengembangkan konsep desain, spesifikasi teknik, perhitungan teknik, perhitungan biaya, desain rinci, supervisi enjiniring, analisis dan evaluasi serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;409
410;MEK-EC-PEE-01;Supervisi Pekerjaan Pemasangan peralatan listrik pembangkit;Power Plant Electrical equipment Installation Supervision;Pengetahuan tentang macam, prosedur dan metode pengawasan pekerjaan pemasangan peralatan Listrik Pembangkit dan alat bantu meliputi antara lain motor-motor penggerak pompa dan kipas, peralatan hubung bagi, kontrol panel, panel proteksi, sistem suplai daya AC/DC, proteksi katodik dan peralatan listrik lainnya agar peralatan tersebut diatas dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan listrik pembangkit, menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan, termasuk membuat rencana anggaran supervisi konstruksi pekerjaan listrik pembangkit serta kemampuan melaksanakan dan mengembangkan metode pengawasan pekerjaan Pekerjaan Pemasangan peralatan pekerjaan listrik pembangkit sesuai standar yang ditetapkan perusahaan;ACTV;2;410
411;MEK-EC-SST-02;Supervisi Penarikan Transmisi SUTT & SUTET;Stringing Supervision of Transmission Line;Pengetahuan tentang macam dan prosedur pekerjaan penarikan kawat, penyambungan kawat, pekerjaan clamping (pasang klem/penjepit), pemasangan insulator, pemasangan aksesoris dan sagging (andongan) SUTT (Saluran Udara Tegangan Tinggi) maupun SUTET (Saluran Udara Tegangan Ekstra Tinggi), serta kemampuan mensupervisi, merencanakan dan mengembangkan metode penarikan kawat SUTT/SUTET serta memahami kaedah K3 sesuai standar yang ditetapkan perusahaan.;ACTV;2;411
412;MEK-EC-SEI-03;Supervisi Pekerjaan Pemasangan peralatan GI/GITET;Substation equipment Installation Supervision;Pengetahuan tentang macam, prosedur dan metode pengawasan pekerjaan pemasangan peralatan GI/GITET Konvensional maupun GIS, serta kemampuan melaksanakan dan mengembangkan metode pengawasan pekerjaan Pekerjaan Pemasangan peralatan GI atau GITET sesuai standar yang ditetapkan perusahaan.;ACTV;2;412
413;MEK-EC-TIS-04;Supervisi Pekerjaan Pemasangan Trafo;Transformer Installation Supervision;Pengetahuan tentang prosedur pengawasan pembangunan/pemasangan trafo daya, trafo distribusi dan peralatan bantu (antara lain: kipas, tangki konsevator, sistem Pentanahan, Relay, dll) serta kemampuan melaksanakan, merencanakan dan mengembangkan metode pembangunan/pemasangan trafo.;ACTV;2;413
414;MEK-EC-PCI-05;Supervisi pemasangan Rele Proteksi dan Kontrol;Protection and Control Relay Installation Supervision;Pengetahuan tentang jenis dan fungsi rele proteksi dan kontrol, serta kemampuan melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pembangunan/pemasangan peralatan rele proteksi dan kontrol.;ACTV;2;414
415;MEK-EC-STI-06;Supervisi Pemasangan Peralatan SCADA, SAS dan Telekomunikasi;SCADA, SAS and Telecommunication Installation Supervision;Pengetahuan tentang prosedur pengawasan/supervisi pekerjaan pemasangan peralatan SCADA (Supervisory Control and Data Acquisition), SAS (Substation Automation System) dan telekomunikasi, serta kemampuan untuk melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pembangunan/pemasangan peralatan SCADA, SAS dan telekomunikasi dengan tujuan untuk mendapatkan instalasi SCADA, SAS dan telekomunikasi yang memenuhi standar sesuai ketetapan perusahaan.;ACTV;2;415
416;MEK-EC-UGC-07;Supervisi Konstruksi Transmisi SKTT;Under Ground Cable Construction Supervision (UGC);Pengetahuan tentang macam, prosedur dan metode pengawasan pekerjaan pemasangan Penarikan Saluran Kabel Tanah Tegangan Tinggi meliputi pekerjaan penarikan kabel baik dengan metode open cut, atau boring (manual/HDD), penyambungan kabel dan pengujian serta kemampuan melaksanakan dan mengembangkan metode pengawasan pekerjaan Pekerjaan Penarikan SKTT sesuai standarbiaya, mutu dan waktu yang ditetapkan perusahaan.;ACTV;2;416
417;MEK-EC-SCI-08;Supervisi Konstruksi Transmisi Kabel Laut;Submarine Cable Installation Supervision (SMC);Pengetahuan tentang macam, prosedur dan metode pengawasan pekerjaan Penarikan Saluran Kabel laut meliputi pekerjaan pemasangan sealing end, penggelaran kabel, rock damping, landing point, penyambungan kabel dan pengujian serta kemampuan melaksanakan dan mengembangkan metode pengawasan pekerjaan Penarikan saluran kabel laut sesuai standar biaya, mutu dan waktu yang ditetapkan perusahaan.;ACTV;2;417
418;MEK-EC-GIS-09;Supervisi Pekerjaan Pemasangan Generator;Generator Installation Supervision (GEN);Pengetahuan tentang prosedur pemasangan Generator dan aksesorisnya meliputi rotor, stator, excitation parts, sistempendinginserta kemampuan melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pembangunan /pemasangan peralatan Generator danaksesorisnya.;ACTV;2;418
419;MEK-EC-ICI-10;Supervisi pemasangan instrument dan Kontrol / Supervisi Pekerjaan Kontrol;Instrument and Control Installation Supervision (ICS);Pengetahuan tentang jenis dan fungsi peralatan instrument dan sistem kontrol yang meliputi peralatan instrument suhu, tekanan, flow, proximity, actuator seperti control valve, P & ID dan peralatan control otomatis (DCS) serta kemampuan melaksanakan, mensupervisi, merencanakan dan mengembangkan metode pembangunan/pemasangan peralatan instrument dan kontrol.;ACTV;2;419
420;MEK-EC-QAE-11;Supervisi Pekerjaan QA/QC Peralatan Elektrikal;QA/QC Electrical Equipment Supervision (QAC);Pengetahuan supervisi pekerjaan QAQC peralatan elektrikal yang melingkupi proses pemeriksaan prosedur quality assurance, pemeriksaan raw material, proses fabrikasi& assembly peralatan, pengujian peralatan, dan packing peralatan serta kemampuan melaksanakan, mensupervisi, merencanakan dan mengembangkan metode QAQC peralatan elektrikal sehingga memenuhi standar mutu dan waktu penyelesaian proses fabrikasi peralatan.;ACTV;2;420
421;MEK-EC-SWT-12;Pelaksanaan Penarikan Transmisi SUTT & SUTET;Stringing Work of Transmission Line (STR);Kemampuan untuk pelaksanaan pekerjaan penarikan kawat SUTT (Saluran Udara Tegangan Tinggi) maupun SUTET (Saluran Udara Tegangan Ekstra Tinggi), yang meliputipekerjaan final check tower, pemasangan isolator & fitting accessories, penarikankawat, sagging, clamping danpengujian serta kemampuan merencanakan dan mengembangkan metode penarikan kawat SUTT/SUTET sesuai standar yang ditetapkan perusahaan.;ACTV;2;421
422;MEK-EC-PCS-13;Inspeksi Komisioning Sistem Proteksi dan Kontrol;Protection and Control System Commissioning;Pengetahuan dan kemampuan dalam pekerjaan komisioning sistem proteksi bay penghantar, sistem kontrol dan pengukuran bay penghantar, sistem proteksi bay trafo, sistem kontrol dan pengukuran bay trafo, serta komisioning trafo daya dan kelengkapannya termasuk bay trafo, untuk memperoleh instalasi proteksi dan kontrol yang memenuhi standar dan ketentuan perusahaan.;ACTV;2;422
423;MEK-LR-SLM-01;Pekerjaan Survey dan Pemetaan Lahan;Survey and Land Mapping Work;Pengetahuan dan keterampilan untuk melaksanaan pekerjaan survey dan pemetaan meliputi pemahaman pengaplikasian ilmu ukur tanah, penggunakan alat ukur topografi (waterpass, theodolite, total station dan GPS) serta penggunaan software pengukuran tanah untuk mendapatkan peta topografi, batas lahan, rute jaringan, lokasi pembangkit, gardu induk dan kebutuhan terkait lainnya.;ACTV;2;423
424;MEK-LR-LAG-02;Pengurusan Perijinan;Licensing Arrangements;Pengetahuan dan keterampilan untuk melakukan proses pengurusan perizinan yang berkaitan dengan kegiatan usaha, kegiatan perencanaan, kegiatan pembangunan dan kegiatan komersial/operasional ketenagalistrikan antara lain: IUPTL, izin prinsip pemanfaatan ruang/rekomendasi kesesuaian RTRW, izin lokasi/penetapan lokasi, izin lingkungan, IMB, izin pembangunan terminal khusus, izin TPS limbah B3, izin pembuangan air limbah ke laut, dan izin-izin lain yang dibutuhkan sesuai peraturan yang berlaku untuk kegiatan pembangunan dan/atau  operasional ketenagalistrikan.;ACTV;2;424
425;MEK-LR-LPR-03;Pengadaan Tanah;Land Procurement;Pengetahuan dan keterampilan untuk melaksanakan kegiatan pengadaan tanah yang meliputi proses pengurusan dan pengelolaan administrasi dokumen pertanahan dan sertifikasi tanah yang dibutuhkan untuk pembangunan infrastruktur ketenagalistrikan sesuai dengan peraturan yang berlaku sehingga proyek tepat biaya, tepat mutu dan tepat waktu serta sesuai sasaran yang direncanakan.;ACTV;2;425
426;MEK-LR-ROW-04;Pekerjaan ROW;Right of Way (ROW);Pengetahuan dan keterampilan untuk melaksanakan pekerjaan ROW (Right of Way), yang meliputi proses sosialisasi, inventarisasi, penunjukan Kantor Jasa Penilai Publik (KJPP), perhitungan besaran kompensasi, dan pembayaran kompensasi yang dibutuhkan untuk pembangunan infrastruktur ketenagalistrikan sesuai dengan peraturan yang berlaku sehingga proyek tepat biaya, tepat mutu dan tepat waktu serta sesuai sasaran yang direncanakan.;ACTV;2;426
427;MEK-LR-LPR-05;DPPT dan LARAP;Land Acquisition Planning and Resettlement;Pengetahuan dan kemampuan terkait penyusunan dokumen perencanaan pengadaan tanah berdasarkan regulasi pemerintah Indonesia dan Dokumen LARAP dalam rangka melaksanakan pengadaan tanah bagi pembangunan yang memerlukan pemukiman kembali pihak yang berhak dan warga terdampak berbasis prinsip internasional yang diharmonisasikan dengan regulasi pemerintah Indonesia dalam rangka penyediaan lahan dan pelaksanaan kompensasi ROW untuk pembangunan infrastruktur ketenagalistrikan;ACTV;2;427
428;MEK-JG-PMG-01;Manajemen Proyek;Project Management;Pengetahuan dan keterampilan untuk merencanakan, melaksanakan dan mengendalikan pekerjaan yang bersifat proyek, termasuk mengelola setiap fase proyek, mengidentifikasi dan menyelesaikan permasalahan proyek, mengelola dan mengendalikan sumberdaya, sehingga proyek tepat biaya, tepat mutu dan tepat waktu serta sesuai benefit yang direncanakan.;ACTV;2;428
429;MEK-JG-CMG-02;Manajemen Konstruksi;Construction Management;Pengetahuan dan keterampilan untuk mengawasi pengendalian pelaksanaan secara optimal, sehingga biaya, mutu dan waktu sesuai dengan kontrak dan menerapkan sistem manajemen lingkungan, kesehatan dan keselamatan kerja, sesuai peraturan-peraturan yang berlaku serta menganalisis dan mengevaluasi pengembangan metode dan prosedur kerja pada pelaksanaan konstruksi.;ACTV;2;429
430;MEK-JG-DMG-03;Manajemen Dispute;Dispute Management;Pengetahuan dan keterampilan untuk mengelola ketidaksepahaman dalam pelaksanaan dan penyelesaian kontrak pekerjaan guna mencapai kesepakatan bersama sesuai peraturan hukum dan perundangan yang berlaku.;ACTV;2;430
431;MEK-JG-SMG-04;Manajemen Penjadwalan;Scheduling Management;Pengetahuan dan keterampilan untuk penerapan metode penjadwalan mulai dari tahap inisiasi sampai dengan penyelesaian pekerjaan guna mencapai tepat biaya, mutu dan waktu.;ACTV;2;431
432;MEK-JG-PMI-05;Pengelolaan PMIS (Project Management Information System);PMIS (Project Management Information System) Management;Pengetahuan dan keterampilan untuk menyampaikan update data secara berkala melalui PMIS sebagai sarana dalam mengontrol, memonitor dan mengevaluasi mulai dari fase inisiasi sampai penyelesaian yang berhubungan dengan pelaksanaan proyek antara lain: disbursement/pembayaran konstruksi, progress fisik, dokumentasi data kontrak dan foto kegiatan lapangan.;ACTV;2;432
433;MEK-JG-PAM-06;Pengelolaan Administrasi Proyek;Project Administration Management;Pengetahuan dan keterampilan untuk mengelola kontrak proyek secara professional sesuai dengan pedoman/panduan/aturan yang berlaku sebagai sarana dalam mengendalikan, memonitor dan mengevaluasi jalannya kegiatan konstruksi di lapangan yang berhubungan dengan amandemen kontrak, bank garansi, disbursement kontrak yang meliputi antara lain invoicing (penagihan), alokasi pembayaran baik yang bersumber dana dari APLN, PMN ataupun dari Loan serta jadwal penyelesaian pekerjaan dan kegiatan terkait lainnya. ;ACTV;2;433
434;MEK-JG-PFS-07;Kajian Kelayakan Proyek;Project Feasibility Studies;Kemampuan dan pengetahuan untuk mengkaji kelayakan suatu proyek infrastruktur ketenagalistrikan yang meliputi antara lain aspek operasi, finansial dan keekonomian dengan metode dan persyaratan yang sesuai dengan ketentuan yang berlaku.;ACTV;2;434
435;MEK-JG-ALD-08;Asesmen Tingkat Kandungan Dalam Negeri (TKDN);Assessment of the Level of Domestic Content;Pengetahuan dan keterampilan untuk melakukan asesmen dan perhitungan Tingkat Kandungan Dalam Negeri (TKDN) terhadap barang/jasa pada infrastruktur ketenagalistrikan guna memenuhi peraturan perundang-undangan yang berlaku;ACTV;2;435
436;MEK-EV-EVE-01;Enjiniring Lingkungan;Environment Engineering;"Pengetahuan dan keterampilan untuk menerapkan pemikiran dan teknik serta manajemen untuk memelihara dan melindungi keselamatan dan kesehatan manusia, serta lingkungan secara keseluruhan, termasuk aspek sosial, ekonomi, dan budaya. Ruang lingkup bidang ini adalah perencanaan dan penilaian dokumen lingkungan dan sosial (kajian rona lingkungan, tahapan kegiatan, dan prakiraan dampak); perhitungan emisi atau dampak  yang dihasilkan dan perencanaan fasilitas pengelolan lingkungan serta aspek hukum dan peraturan lingkungan dan sosial; perizinan yang dibutuhkan untuk tahap pra konstruksi, konstruksi, dan operasi; kesehatan dan keselamatan kerja; konservasi sumber daya air; pembuangan limbah dan buangan (padat, cair, dan gas); pengendalian pencemaran akibat limbah cair, gas, dan lumpur (sludge); pengelolaan kualitas perairan, tanah, dan atmosfer; pengelolaan bahan berbahaya dan beracun (B3) dan limbah bahan berbahaya dan beracun (B3); pengendalian, pengelolaan, dan pemantauan dampak lingkungan dan sosial; dan kajian terhadap permasalahan lingkungan pada tahap konstruksi dan operasi, menyiapkan perhitungan biaya pengelolaan lingkungan dan Harga Perkiraan Enjiniring (HPE)";ACTV;2;436
437;MEK-GE-GDE-01;Enjiniring Geodesi;Geodetic Engineering;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan enjiniring, menyusun dokumen analisis hasil studi geodesi, pengukuran dan pemetaan termasuk melakukan survei, membuat kerangka acuan pembuatan peta, supervisi, evaluasi serta standar yang pengembangan metode baru atau perbaikan prosedur enjiniring dan berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku.;ACTV;2;437
438;MEK-SE-GLE-01;Enjiniring Geologi;Geological Engineering;Pengetahuan dan keterampilan untuk melaksanakan pekerjaan enjiniring geologi dan geologi teknik termasuk penyelidikan geologi, analisis bencana kebumian, analisis klasifikasi batuan, supervisi penyelidikan tanah, forensik bencana kebumian dan parameter desain proteksi bencana kebumian, untuk infrastruktur ketenagalistrikan serta pengembangan metode baru atau perbaikan prosedur enjiniring, acuan desain dan standar yang berlaku dengan mempertimbangkan perkembangan teknologi dan menerapkan Sistem Manajemen Mutu yang berlaku. ;ACTV;2;438
439;MEK-SE-GTG-02;Enjiniring Geologi Panas Bumi;Geothermal Geology Engineering;Pengetahuan dan kemampuan yang berkaitan dengan penerapan pengetahuan geologi untuk eksplorasi panas bumi meliputi stratigrafi, struktur geologi, geokimia dan geofisika. Eksplorasi panas bumi adalah eksplorasi bawah permukaan untuk mencari wilayah panas bumi aktif yang layak dengan tujuan membangun pembangkit listrik tenaga panas bumi, di mana fluida panas menggerakkan turbin untuk menghasilkan listrik.;ACTV;2;439
440;MEK-SE-GPE-03;Enjiniring Geofisika;Geophysical Engineering;Pengetahuan dan kemampuan yang mempelajari sistem bawah permukaan bumi dengan menerapkan kaidah-kaidah ilmu geologi, fisika, matematika, dan komputasi. Sistem bawah permukaan bumi ini dipelajari melalui pengukuran sifat-sifat fisik bumi. Pengukuran sifat fisik bumi ini melibatkan kegiatan eksperimen di laboratorium, pemodelan komputasional dan teoritis, pencitraan jarak jauh, serta pengamatan langsung. Geofisika dapat diaplikasikan dalam tiga bidang besar, yaitu eksplorasi dan produksi sumberdaya energi, mitigasi bencana kebumian, serta penyelesaian masalah enjiniring dan lingkungan.;ACTV;2;440
441;MEK-FA-FCE-01;Enjiniring Finansial;Financial Engineering;Pengetahuan dan keterampilan untuk mengidentifikasi, menilai, memilih dan mengevaluasi kelangsungan usaha, kemapanan/stabilitas dan keuntungan dari suatu yang meliputi kegiatan: menyusun dan membuat perkiraan anggaran suatu pada pembuatan studi kelayakan dan Detail Engineering Design, Harga Perkiraan Enjiniring (HPE), menghitung Performance Liquidated Damages (LD), mengevaluasi Levelize Eletricity Generating Cost (LEGC) untuk penyediaan infrastruktur oleh PLN atau  IPP, menghitung Variation Order (VO) pada suatu EPC/turnkey agar suatu dapat terlaksana dengan layak dan menguntungkan bagi perusahaan.;ACTV;2;441
442;LIB-PR-PEE-01;Kepakaran Energi Primer;Primary Energy Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi dibidang kepakaran Energi Primer termasuk didalamnya perencanaan, supply chain management, teknologi energi primer, untuk melakukan kegiatan penelitian ;ACTV;2;442
443;LIB-PR-GEP-02;Kepakaran Gas;Gas Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran Bahan Bakar Gas termasuk didalamnya perencanaan, supply chain management dan pemanfaatannya untuk melakukan kegiatan penelitian.;ACTV;2;443
444;LIB-PR-CEP-03;Kepakaran Batubara;Coal Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran batubara termasuk didalamnya perencanaan, supply chain management, pengolahan batubara untuk melakukan kegiatan penelitian.;ACTV;2;444
445;LIB-PR-OFE-04;Kepakaran Minyak;Oil Fuel Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran bahan bakar minyak termasuk didalamnya perencanaan, supply chain management dan pengolahan bahan bakar minyak untuk melakukan kegiatan penelitian.;ACTV;2;445
446;LIB-PR-NEE-05;Kepakaran Energi Baru;New Energy Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran energi baru termasuk didalamnya nuklir, gasifikasi, hidrogen dll untuk melakukan kegiatan penelitian ;ACTV;2;446
447;LIB-PR-REE-06;Kepakaran Energi Terbarukan;Renewable Energy Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran energi baru termasuk didalamnya angin, surya, geothermal dll untuk melakukan kegiatan penelitian ;ACTV;2;447
448;LIB-PR-ESE-07;Kepakaran Penyimpan Energi;Energy Storage Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran penyimpanan energi termasuk didalamnya fuel cell, lithium, flywheel dll untuk melakukan kegiatan penelitian ;ACTV;2;448
449;LIB-PR-WCE-08;Kepakaran Kimia Air;Water Chemical Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran kimia air termasuk didalamnya water treatment, kimia air dll untuk melakukan kegiatan penelitian ;ACTV;2;449
450;LIB-PR-CCE-09;Kepakaran Konstruksi Sipil;Civil Construction Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang kepakaran konstruksi sipil termasuk didalamnya geolistrik, mekanika tanah/struktur dll untuk melakukan kegiatan penelitian ;ACTV;2;450
451;LIB-PR-EEP-10;Kepakaran Lingkungan;Environment Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang Kepakaran lingkungan termasuk didalamnya emisi, carbon capture, dll untuk melakukan kegiatan penelitian ;ACTV;2;451
452;LIB-PR-TPE-11;Kepakaran Pembangkit dan Simulasi Thermal;Thermal Power Generation and Simulation Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang Kepakaran Pembangkit dan Simulasi Thermal termasuk didalamnya operasional pembangkit, simulasi pembakaran, simulasi boiler, simulasi heat balance untuk melakukan kegiatan penelitian ;ACTV;2;452
453;LIB-PR-NTE-12;Kepakaran Pembangkit dan Simulasi Non Thermal;Non Thermal Power Generation and Simulation Expertise;Pengetahuan dan keterampilan dalam, menganalisis serta evaluasi di bidang Kepakaran pembangkit dan simulasi non thermal termasuk didalamnya simulasi kelayakan penggunaan pembangkit EBT, finite element dll, untuk melakukan kegiatan penelitian ;ACTV;2;453
454;LIB-PR-PME-13;Kepakaran Material Pembangkit;Power Generation Material Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang Kepakaran material termasuk didalamnya material pembangkit, non destructive/destructive testing dll, untuk melakukan kegiatan penelitian ;ACTV;2;454
455;LIB-PR-PGE-14;Kepakaran Pemeliharan Pembangkit;Power Generation Maintenance Expertise;Pengetahuan dan keterampilan dalam menganalisis serta evaluasi di bidang Kepakaran pemeliharaan pembangkit termasuk didalamnya vibrasi, thermografi, tribologi, CBM, RBM, untuk melakukan kegiatan penelitian ;ACTV;2;455
456;LIB-TR-MHV-01;Kepakaran Teknologi Tegangan Menengah - Tinggi dan Manajemen Aset;Middle - High Voltage Technology and Asset Management Expertise;Pengetahuan dan keterampilan di bidang kepakaran tegangan menengah-tinggi (tegangan diatas 1000 Volt) dan Manajemen Aset termasuk didalamnya proteksi tegangan dan arus menengah-tinggi, reliability peralatan tegangan menengah-tinggi, material dielektrik, sistem pembumian, Electromagnetic Compatibility (EMC) dan peralatan pengujian tegangan menengah-tinggi, lifecycle strategy,  dan Sistem Management asset.;ACTV;2;456
457;LIB-TR-PCE-02;Kepakaran Power Sistem dan Kontrol;Power System and Control Expertise;Pengetahuan dan keterampilan di bidang kepakaran Power Sistem dan Kontrol termasuk didalamnya koordinasi proteksi, kontrol pembangkit, elektronika daya dan permodelan sistem tenaga.  ;ACTV;2;457
458;LIB-TR-IME-03;Kepakaran Instrumentasi Dan Pengukuran;Instrumentation and Measurement Expertise;Pengetahuan dan keterampilan kepakaran Instrumentasi Dan Pengukuran termasuk didalamnya alat ukur transaksi, alat ukur listrik, instrumen pengukuran, teknologi SCADATEL dan kualitas daya  ;ACTV;2;458
459;LIB-TR-SGE-04;Kepakaran Smartgrid;Smartgrid Expertise;Pengetahuan dan keterampilan dalam melakukan kajian di bidang kepakaran Smartgrid termasuk didalamnya sistem pembangkitan (termasuk renewable energy), sistem baterai, sistem kontrol dan Energy Management, sistem komunikasi, yang bertujuan untuk mewujudkan jaringan listrik cerdas yang dapat mengintegrasikan tindakan semua pengguna yang terhubung, dalam rangka memberikan pasokan listrik secara efisien, handal, berkelanjutan, ekonomis dan aman;ACTV;2;459
460;LIB-TR-SLE-05;Kepakaran Smartliving;Smartliving Expertise;Pengetahuan dan keterampilan dalam melakukan kajian di bidang kepakaran Smartliving dalam pemanfaatan energi listrik melalui keterlibatan teknologi (antara lain IoT, PV) untuk meningkatkan kualitas hidup  dalam hal keamanan, keselamatan, kemudahan dan kenyamanan ;ACTV;2;460
461;LIB-TR-EVS-06;Kepakaran Pendukung Kendaraan Listrik;Electric Vehicle Supporting Expertise;Pengetahuan dan keterampilan dalam melakukan kajian di bidang kepakaran pendukung kendaraan listrik termasuk didalamnya infrastruktur (antara lain teknologi EV dan charging-nya) serta kebijakan yang terkait dengan Electric Vehicle tersebut (antara lain penentuan tarif berbasis waktu charging serta penentuan lokasi SPKLU) untuk meningkatkan nilai tambah bisnis ketenagalistrikan serta keandalan penyaluran tenaga listrik kepada pelanggan dengan mempertimbangkan road map perusahaan. ;ACTV;2;461
462;LIB-SR-ASE-01;Kepakaran Antropologi dan Sosial;Anthropology and Social Expertise;Pengetahuan dan keterampilan dalam menganalisis serta mengevaluasi di bidang kepakaran Antropologi dan Sosial (ilmu pengetahuan Antropologi dan Sosial, gejala Antropologi dan Sosial, atau praktik – praktik Antropologi dan Sosial) yang berkaitan dengan bisnis ketenagalistrikan untuk melakukan kegiatan penelitian;ACTV;2;462
463;LIB-SR-EEP-02;Kepakaran Ekonomi Energi dan Kebijakan Energi;Energy Ecnomic and Policy Expertise;Pengetahuan dan keterampilan  dalam melakukan kajian di bidang kepakaran  Ekonomi energi  dan kebijakan energi dengan prinsip berkeadilan, berkelanjutan secara finansial dan lingkungan yang berkaitan dengan bisnis ketenagalistrikan guna menciptakan, ketahanan energi yang berkelanjutan disertai ketahanan ekonomi dan finansial dari sisi korporat.;ACTV;2;463
